year,region_code,region_label,series,migration_status,detail,value_thousand
2021,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,22
2021,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,146
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,geschieden,9
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,ledig,79
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,verheiratet,52
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,verwitwet,/
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,54
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,31
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,18
2021,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,17
2021,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,14
2021,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,308
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,geschieden,22
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,ledig,145
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,verheiratet,124
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,verwitwet,18
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,134
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,9
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,62
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,57
2021,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,45
2021,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,37
2021,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,7
2021,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,142
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,9
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,56
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,68
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,44
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,19
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,21
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,14
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,12
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,548
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,31
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,212
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,272
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,33
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,169
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,9
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,77
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,77
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,6
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,57
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,44
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,11
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,130
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,geschieden,10
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,ledig,58
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,verheiratet,54
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,verwitwet,9
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,79
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,37
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,33
2021,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,23
2021,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,20
2021,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,Insgesamt,158
2021,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,geschieden,10
2021,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,ledig,63
2021,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,verheiratet,74
2021,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2021,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,53
2021,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,23
2021,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,24
2021,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,19
2021,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,15
2021,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,193
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,geschieden,10
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,ledig,77
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,verheiratet,95
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,63
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,29
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2021,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,23
2021,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2021,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,Insgesamt,120
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,geschieden,6
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,ledig,46
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,verheiratet,61
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,verwitwet,7
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,34
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,15
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,17
2021,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,13
2021,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,10
2021,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,224
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,geschieden,15
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,ledig,131
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verheiratet,70
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verwitwet,9
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,75
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,46
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,22
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,20
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,17
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,Insgesamt,262
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,geschieden,16
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,ledig,104
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verheiratet,123
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verwitwet,19
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,59
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,26
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,27
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,21
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,15
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,164
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,geschieden,10
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,ledig,70
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verheiratet,74
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verwitwet,10
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,41
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,19
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,19
2021,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2021,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,12
2021,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2021,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,9
2021,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
