year,region_code,region_label,migration_status,age_group,value_thousand
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,35 bis unter 45 Jahre,28
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,45 bis unter 55 Jahre,37
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,55 bis unter 65 Jahre,42
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,65 Jahre und mehr,62
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,Insgesamt,267
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,unter 15 Jahre,41
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,Insgesamt,63
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,unter 15 Jahre,15
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,21
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,22
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,19
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,27
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,65 Jahre und mehr,34
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,Insgesamt,166
2022,08316KRSI,"Emmendingen, Landkreis",Insgesamt,unter 15 Jahre,29
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,Insgesamt,42
2022,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,41
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,54
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,50
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,60
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,80
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,65 Jahre und mehr,91
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,Insgesamt,435
2022,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,unter 15 Jahre,59
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,15
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,18
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,16
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,19
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,17
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,Insgesamt,123
2022,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,22
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,25 bis unter 35 Jahre,18
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,55 bis unter 65 Jahre,19
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,65 Jahre und mehr,28
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,Insgesamt,139
2022,08325KRSI,"Rottweil, Landkreis",Insgesamt,unter 15 Jahre,24
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,Insgesamt,57
2022,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,unter 15 Jahre,16
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,25
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,24
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,27
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,28
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,31
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,45
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,211
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,unter 15 Jahre,31
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,73
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,15
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,16
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,18
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,19
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,65 Jahre und mehr,25
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,143
2022,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,unter 15 Jahre,24
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,Insgesamt,66
2022,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,15 bis unter 25 Jahre,31
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,25 bis unter 35 Jahre,32
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,35 bis unter 45 Jahre,37
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,45 bis unter 55 Jahre,42
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,55 bis unter 65 Jahre,46
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,65 Jahre und mehr,62
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,289
2022,08335KRSI,"Konstanz, Landkreis",Insgesamt,unter 15 Jahre,38
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,14
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,11
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,12
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,Insgesamt,92
2022,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,unter 15 Jahre,17
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,15 bis unter 25 Jahre,21
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,25 bis unter 35 Jahre,30
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,35 bis unter 45 Jahre,30
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,45 bis unter 55 Jahre,31
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,55 bis unter 65 Jahre,35
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,65 Jahre und mehr,51
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,233
2022,08336KRSI,"Lörrach, Landkreis",Insgesamt,unter 15 Jahre,36
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,16
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,15
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,Insgesamt,95
2022,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,unter 15 Jahre,21
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,15 bis unter 25 Jahre,17
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,25 bis unter 35 Jahre,22
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,35 bis unter 45 Jahre,22
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,45 bis unter 55 Jahre,20
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,55 bis unter 65 Jahre,24
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,65 Jahre und mehr,38
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,168
2022,08337KRSI,"Waldshut, Landkreis",Insgesamt,unter 15 Jahre,25
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,10
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,10
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,7
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,Insgesamt,62
2022,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,unter 15 Jahre,11
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,31
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,36
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,36
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,39
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,46
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,65 Jahre und mehr,62
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,Insgesamt,290
2022,08415KRSI,"Reutlingen, Landkreis",Insgesamt,unter 15 Jahre,41
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,14
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,15
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,17
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,15
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,13
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,Insgesamt,110
2022,08415KRSI,"Reutlingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,21
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,28
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,36
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,28
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,29
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,33
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,65 Jahre und mehr,46
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,Insgesamt,230
2022,08416KRSI,"Tübingen, Landkreis",Insgesamt,unter 15 Jahre,30
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,6
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,Insgesamt,68
2022,08416KRSI,"Tübingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,22
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,23
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,22
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,26
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,33
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,65 Jahre und mehr,41
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,Insgesamt,192
2022,08417KRSI,"Zollernalbkreis, Landkreis",Insgesamt,unter 15 Jahre,24
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,10
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,10
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,Insgesamt,65
2022,08417KRSI,"Zollernalbkreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,10
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,14
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,21
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,17
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,19
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,18
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,65 Jahre und mehr,24
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,Insgesamt,127
2022,08421KRSI,"Ulm, Stadtkreis",Insgesamt,unter 15 Jahre,14
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,Insgesamt,55
2022,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,/
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,20
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,25
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,25
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,27
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,29
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,39
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,Insgesamt,196
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,unter 15 Jahre,31
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,59
2022,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,15 bis unter 25 Jahre,25
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,25 bis unter 35 Jahre,23
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,35 bis unter 45 Jahre,29
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,45 bis unter 55 Jahre,26
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,55 bis unter 65 Jahre,29
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,65 Jahre und mehr,36
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,Insgesamt,203
2022,08426KRSI,"Biberach, Landkreis",Insgesamt,unter 15 Jahre,35
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,6
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,10
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,Insgesamt,60
2022,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,21
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,26
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,26
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,29
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,33
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,65 Jahre und mehr,55
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,Insgesamt,218
2022,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,unter 15 Jahre,29
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,Insgesamt,68
2022,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,15 bis unter 25 Jahre,30
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,25 bis unter 35 Jahre,34
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,35 bis unter 45 Jahre,38
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,45 bis unter 55 Jahre,37
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,55 bis unter 65 Jahre,44
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,65 Jahre und mehr,58
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,Insgesamt,283
2022,08436KRSI,"Ravensburg, Landkreis",Insgesamt,unter 15 Jahre,41
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,15
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,Insgesamt,76
2022,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2022,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2022,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,25 bis unter 35 Jahre,15
2022,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,35 bis unter 45 Jahre,17
2022,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,45 bis unter 55 Jahre,17
