year,region_code,region_label,labour_status,migration_status,education_isced,value_thousand
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,21
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,7
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,10
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,22
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,14
2024,08231KRSI,"Pforzheim, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,Insgesamt,hoch,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,Insgesamt,mittel,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2024,08235KRSI,"Calw, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,91
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,Insgesamt,hoch,24
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,Insgesamt,mittel,51
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,Insgesamt,niedrig,16
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,35
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,7
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,17
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,11
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,56
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,17
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,33
2024,08235KRSI,"Calw, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,5
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,88
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,Insgesamt,hoch,24
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,Insgesamt,mittel,50
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,Insgesamt,niedrig,15
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,33
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,7
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,17
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,10
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,54
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,17
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,33
2024,08235KRSI,"Calw, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2024,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,Insgesamt,137
2024,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,hoch,31
2024,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,mittel,73
2024,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,niedrig,33
2024,08235KRSI,"Calw, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,51
2024,08235KRSI,"Calw, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,9
2024,08235KRSI,"Calw, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,23
2024,08235KRSI,"Calw, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,20
2024,08235KRSI,"Calw, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,85
2024,08235KRSI,"Calw, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,22
2024,08235KRSI,"Calw, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,50
2024,08235KRSI,"Calw, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,13
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,46
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,7
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,22
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,17
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,16
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,5
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,9
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,29
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,17
2024,08235KRSI,"Calw, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,8
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,Insgesamt,hoch,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,Insgesamt,mittel,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,111
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,Insgesamt,hoch,35
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,Insgesamt,mittel,57
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,Insgesamt,niedrig,20
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,40
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,10
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,17
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,13
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,71
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,25
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,40
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,7
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,108
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,Insgesamt,hoch,34
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,Insgesamt,mittel,55
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,Insgesamt,niedrig,18
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,38
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,10
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,16
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,12
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,70
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,25
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,39
2024,08236KRSI,"Enzkreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,6
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,Insgesamt,169
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,hoch,46
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,mittel,86
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,niedrig,37
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,56
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,12
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,22
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,22
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,113
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,34
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,64
2024,08236KRSI,"Enzkreis, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,15
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,58
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,11
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,29
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,17
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,16
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,/
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,9
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,42
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,9
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,24
2024,08236KRSI,"Enzkreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,9
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,Insgesamt,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,Insgesamt,mittel,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,69
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,Insgesamt,hoch,20
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,Insgesamt,mittel,37
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,Insgesamt,niedrig,11
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,21
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,11
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,47
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,16
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,26
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,67
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,Insgesamt,hoch,19
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,Insgesamt,mittel,37
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,Insgesamt,niedrig,11
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,20
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,11
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,47
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,16
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,26
2024,08237KRSI,"Freudenstadt, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,Insgesamt,100
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,hoch,26
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,mittel,50
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,niedrig,24
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,32
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,13
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,13
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,69
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,21
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,37
2024,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,11
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,32
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,6
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,13
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,13
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,10
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,/
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,7
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,22
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,11
2024,08237KRSI,"Freudenstadt, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,6
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,Insgesamt,Insgesamt,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,Insgesamt,hoch,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,Insgesamt,mittel,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,Insgesamt,niedrig,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,Insgesamt,Insgesamt,138
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,Insgesamt,hoch,72
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,Insgesamt,mittel,48
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,Insgesamt,niedrig,19
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,52
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,21
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,17
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,15
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,87
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,51
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,31
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,Insgesamt,Insgesamt,133
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,Insgesamt,hoch,69
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,Insgesamt,mittel,46
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,Insgesamt,niedrig,17
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,49
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,hoch,19
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,mittel,16
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,14
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,84
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,50
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,30
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,Insgesamt,203
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,hoch,91
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,mittel,75
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,niedrig,36
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,75
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,mit Migrationshintergrund,hoch,27
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,mit Migrationshintergrund,mittel,22
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,mit Migrationshintergrund,niedrig,26
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,128
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,ohne Migrationshintergrund,hoch,64
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,ohne Migrationshintergrund,mittel,53
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,ohne Migrationshintergrund,niedrig,11
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,65
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,Insgesamt,hoch,20
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,Insgesamt,mittel,28
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,Insgesamt,niedrig,17
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,23
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,7
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,/
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,11
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,42
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,13
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,22
2024,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,6
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,Insgesamt,hoch,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,Insgesamt,mittel,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,149
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbspersonen,Insgesamt,hoch,53
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbspersonen,Insgesamt,mittel,74
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbspersonen,Insgesamt,niedrig,22
2024,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,42
